,epsilon,index,action_num_val,action_verbose,td_error,s_value,gamma,reward,probability,q_func_value
592,0.7749499799919968,593,25,"PrivilegeEscalation: target=(3, 0), cost=1.00, prob=1.00, req_access=USER, os=linux, process=tomcat, access=2",-1.0,0.0,0.99,-605.0,0.6,"[-0.001  0.     0.     0.     0.     0.     0.    -0.001  0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.    -0.001  0.     0.     0.     0.     0.     0.     0.     0.
  0.    -0.003  0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.    -0.001  0.     0.    -0.001  0.     0.     0.     0.
  0.     0.   ]"
593,0.7745698279311725,594,53,"PrivilegeEscalation: target=(3, 3), cost=1.00, prob=1.00, req_access=USER, os=windows, process=daclsvc, access=2",-1.0,0.0,0.99,-606.0,0.6,"[-0.001  0.     0.     0.     0.     0.     0.    -0.001  0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.    -0.001  0.     0.     0.     0.     0.     0.     0.     0.
  0.    -0.003  0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.    -0.001  0.     0.    -0.001  0.     0.     0.     0.
  0.     0.   ]"
594,0.7741896758703481,595,54,"ServiceScan: target=(3, 4), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-607.0,0.6,"[-0.001  0.     0.     0.     0.     0.     0.    -0.001  0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.    -0.001  0.     0.     0.     0.     0.     0.     0.     0.
  0.    -0.003  0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.    -0.001  0.     0.    -0.001  0.     0.     0.     0.
  0.     0.   ]"
595,0.7738095238095238,596,19,"OSScan: target=(3, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-608.0,0.6,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.    -0.001  0.     0.     0.     0.    -0.001 -0.001  0.
  0.     0.     0.     0.     0.     0.    -0.001  0.    -0.001  0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.    -0.001  0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.   ]"
596,0.7734293717486995,597,4,"Exploit: target=(1, 0), cost=3.00, prob=0.90, req_access=USER, os=linux, service=ssh, access=1",-2.99400300020352,0.0,0.99,-609.0,0.6,"[-0.001  0.     0.     0.     0.     0.     0.    -0.001  0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.    -0.001  0.     0.     0.     0.     0.     0.     0.     0.
  0.    -0.003  0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.    -0.001  0.     0.    -0.001  0.     0.     0.     0.
  0.     0.   ]"
597,0.7730492196878751,598,61,"PrivilegeEscalation: target=(3, 4), cost=1.00, prob=1.00, req_access=USER, os=linux, process=tomcat, access=2",-1.0,0.0,0.99,-610.0,0.6,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.    -0.001  0.     0.     0.     0.    -0.001 -0.001  0.
  0.     0.     0.     0.     0.     0.    -0.001  0.    -0.001  0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.    -0.001  0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.   ]"
598,0.7726690676270509,599,19,"OSScan: target=(3, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-611.0,0.6,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.    -0.001  0.     0.     0.     0.    -0.001 -0.001  0.
  0.     0.     0.     0.     0.     0.    -0.001  0.    -0.001  0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.    -0.001  0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.   ]"
599,0.7722889155662265,600,6,"Exploit: target=(1, 0), cost=2.00, prob=0.90, req_access=USER, os=None, service=http, access=1",-2.0,0.0,0.99,-612.0,0.6,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.    -0.001  0.     0.     0.     0.    -0.001 -0.001  0.
  0.     0.     0.     0.     0.     0.    -0.001  0.    -0.001  0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.    -0.001  0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.   ]"
600,0.7719087635054022,601,33,"Exploit: target=(3, 1), cost=2.00, prob=0.90, req_access=USER, os=None, service=http, access=1",-2.0,0.0,0.99,-613.0,0.6,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.    -0.001  0.     0.     0.     0.    -0.001 -0.001  0.
  0.     0.     0.     0.     0.     0.    -0.001  0.    -0.001  0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.    -0.001  0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.   ]"
601,0.7715286114445778,602,13,"Exploit: target=(2, 0), cost=3.00, prob=0.90, req_access=USER, os=linux, service=ssh, access=1",-3.0,0.0,0.99,-614.0,0.6,"[-0.001  0.     0.     0.     0.     0.     0.    -0.001  0.     0.
 -0.001  0.     0.     0.     0.    -0.002  0.    -0.001  0.     0.
  0.     0.     0.    -0.001  0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.    -0.001
 -0.003  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.     0.     0.
  0.     0.    -0.001  0.     0.     0.    -0.001  0.     0.     0.
  0.     0.   ]"
602,0.7711484593837535,603,0,"ServiceScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-0.9980009999126196,0.0,0.99,-615.0,0.6,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.    -0.001  0.     0.     0.     0.    -0.001 -0.001  0.
  0.     0.     0.     0.     0.     0.    -0.001  0.    -0.001  0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.    -0.001  0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.   ]"
603,0.7707683073229292,604,66,"ProcessScan: target=(4, 0), cost=1.00, prob=1.00, req_access=USER",-0.9989999999525025,0.0,0.99,-616.0,0.6,"[-0.001  0.     0.     0.     0.     0.     0.    -0.001  0.     0.
 -0.001  0.     0.     0.     0.    -0.002  0.    -0.001  0.     0.
  0.     0.     0.    -0.001  0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.    -0.001
 -0.003  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.     0.     0.
  0.     0.    -0.001  0.     0.     0.    -0.001  0.     0.     0.
  0.     0.   ]"
604,0.7703881552621048,605,49,"Exploit: target=(3, 3), cost=3.00, prob=0.90, req_access=USER, os=linux, service=ssh, access=1",-3.0,0.0,0.99,-617.0,0.6,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.    -0.001  0.     0.     0.     0.    -0.001 -0.001  0.
  0.     0.     0.     0.     0.     0.    -0.001  0.    -0.001  0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.    -0.001  0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.   ]"
605,0.7700080032012805,606,33,"Exploit: target=(3, 1), cost=2.00, prob=0.90, req_access=USER, os=None, service=http, access=1",-2.0,0.0,0.99,-618.0,0.6,"[-0.001  0.     0.     0.     0.     0.     0.    -0.001  0.     0.
 -0.001  0.     0.     0.     0.    -0.002  0.    -0.001  0.     0.
  0.     0.     0.    -0.001  0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.    -0.001
 -0.003  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.     0.     0.
  0.     0.    -0.001  0.     0.     0.    -0.001  0.     0.     0.
  0.     0.   ]"
606,0.7696278511404562,607,41,"Exploit: target=(3, 2), cost=1.00, prob=0.60, req_access=USER, os=windows, service=ftp, access=1",-1.0,0.0,0.99,-619.0,0.6,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.    -0.001  0.     0.     0.     0.    -0.001 -0.001  0.
  0.     0.     0.     0.     0.     0.    -0.001  0.    -0.001  0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.    -0.001  0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.   ]"
607,0.7692476990796319,608,27,"ServiceScan: target=(3, 1), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-620.0,0.6,"[-0.001  0.     0.     0.     0.     0.     0.    -0.001  0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.    -0.001  0.     0.     0.     0.     0.     0.     0.     0.
  0.    -0.003  0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.    -0.001  0.     0.    -0.001  0.     0.     0.     0.
  0.     0.   ]"
608,0.7688675470188076,609,70,"PrivilegeEscalation: target=(4, 0), cost=1.00, prob=1.00, req_access=USER, os=linux, process=tomcat, access=2",99.0,0.099,0.99,-621.0,1.0,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.    -0.001  0.     0.     0.     0.    -0.001 -0.001  0.
  0.     0.     0.     0.     0.     0.    -0.001  0.    -0.001  0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.    -0.001  0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.   ]"
609,0.7684873949579832,610,0,"ServiceScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-622.0,0.6,"[-0.001  0.     0.     0.     0.     0.     0.    -0.001  0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.    -0.001  0.     0.     0.     0.     0.     0.     0.     0.
  0.    -0.003  0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.    -0.001  0.     0.    -0.001  0.     0.     0.     0.
  0.     0.   ]"
610,0.7684873949579832,611,0,"ServiceScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-623.0,0.6,"[-0.001  0.     0.     0.     0.     0.     0.    -0.001  0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.    -0.001  0.     0.     0.     0.     0.     0.     0.     0.
  0.    -0.003  0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.    -0.001  0.     0.    -0.001  0.     0.     0.     0.
  0.     0.   ]"
611,0.7681072428971589,612,59,"Exploit: target=(3, 4), cost=1.00, prob=0.60, req_access=USER, os=windows, service=ftp, access=1",-1.0,0.0,0.99,-624.0,0.6,"[-0.001  0.     0.     0.     0.     0.     0.    -0.001  0.     0.
 -0.001  0.     0.     0.     0.    -0.002  0.    -0.001  0.     0.
  0.     0.     0.    -0.001  0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.    -0.001
 -0.003  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.     0.     0.
  0.     0.    -0.001  0.     0.     0.    -0.001  0.     0.     0.
  0.     0.   ]"
612,0.7677270908363345,613,70,"PrivilegeEscalation: target=(4, 0), cost=1.00, prob=1.00, req_access=USER, os=linux, process=tomcat, access=2",-1.0,0.0,0.99,-625.0,0.6,"[-0.001  0.     0.     0.     0.     0.     0.    -0.001  0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.    -0.001  0.     0.     0.     0.     0.     0.     0.     0.
  0.    -0.003  0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.    -0.001  0.     0.    -0.001  0.     0.     0.     0.
  0.     0.   ]"
613,0.7673469387755102,614,4,"Exploit: target=(1, 0), cost=3.00, prob=0.90, req_access=USER, os=linux, service=ssh, access=1",-3.0,0.0,0.99,-626.0,0.6,"[-0.001  0.     0.     0.     0.     0.     0.    -0.001  0.     0.
 -0.001  0.     0.     0.     0.    -0.002  0.    -0.001  0.     0.
  0.     0.     0.    -0.001  0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.    -0.001
 -0.003  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.     0.     0.
  0.     0.    -0.001  0.     0.     0.    -0.001  0.     0.     0.
  0.     0.   ]"
614,0.7669667867146859,615,37,"OSScan: target=(3, 2), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-627.0,0.6,"[-0.001  0.     0.     0.     0.     0.     0.    -0.001  0.     0.
 -0.001  0.     0.     0.     0.    -0.002  0.    -0.001  0.     0.
  0.     0.     0.    -0.001  0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.    -0.001
 -0.003  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.     0.     0.
  0.     0.    -0.001  0.     0.     0.    -0.001  0.     0.     0.
  0.     0.   ]"
615,0.7665866346538616,616,18,"ServiceScan: target=(3, 0), cost=1.00, prob=1.00, req_access=USER",-0.9980009999126196,0.0,0.99,-628.0,0.6,"[-0.001  0.     0.     0.     0.     0.     0.    -0.001  0.     0.
 -0.001  0.     0.     0.     0.    -0.002  0.    -0.001  0.     0.
  0.     0.     0.    -0.001  0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.    -0.001
 -0.003  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.     0.     0.
  0.     0.    -0.001  0.     0.     0.    -0.001  0.     0.     0.
  0.     0.   ]"
616,0.7662064825930373,617,48,"ProcessScan: target=(3, 3), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-629.0,0.6,"[-0.001  0.     0.     0.     0.     0.     0.    -0.001  0.     0.
 -0.001  0.     0.     0.     0.    -0.002  0.    -0.001  0.     0.
  0.     0.     0.    -0.001  0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.    -0.001
 -0.003  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.     0.     0.
  0.     0.    -0.001  0.     0.     0.    -0.001  0.     0.     0.
  0.     0.   ]"
617,0.7658263305322129,618,25,"PrivilegeEscalation: target=(3, 0), cost=1.00, prob=1.00, req_access=USER, os=linux, process=tomcat, access=2",-0.9989999999525025,0.0,0.99,-630.0,1.0,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.    -0.001  0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.   ]"
618,0.7654461784713886,619,5,"Exploit: target=(1, 0), cost=1.00, prob=0.60, req_access=USER, os=windows, service=ftp, access=1",-1.0,0.0,0.99,-631.0,1.0,"[-0.001  0.     0.     0.     0.     0.     0.    -0.001  0.     0.
 -0.001  0.     0.     0.     0.    -0.002  0.    -0.001  0.     0.
  0.     0.     0.    -0.001  0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.    -0.001
 -0.003  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.     0.     0.
  0.     0.    -0.001  0.     0.     0.    -0.001  0.     0.     0.
  0.     0.   ]"
619,0.7650660264105642,620,1,"OSScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-632.0,1.0,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.    -0.001  0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.   ]"
620,0.7646858743497399,621,6,"Exploit: target=(1, 0), cost=2.00, prob=0.90, req_access=USER, os=None, service=http, access=1",-2.0,0.0,0.99,-633.0,1.0,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.    -0.001
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.    -0.002
  0.     0.   ]"
621,0.7643057222889156,622,56,"SubnetScan: target=(3, 4), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-634.0,1.0,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.    -0.001  0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.   ]"
622,0.7639255702280913,623,48,"ProcessScan: target=(3, 3), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-635.0,1.0,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.    -0.001
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.    -0.002
  0.     0.   ]"
623,0.763545418167267,624,0,"ServiceScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-636.0,1.0,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.    -0.001
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.    -0.002
  0.     0.   ]"
624,0.7631652661064425,625,3,"ProcessScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-637.0,1.0,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.    -0.001
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.    -0.002
  0.     0.   ]"
625,0.7627851140456183,626,49,"Exploit: target=(3, 3), cost=3.00, prob=0.90, req_access=USER, os=linux, service=ssh, access=1",-3.0,0.0,0.99,-638.0,1.0,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.    -0.001
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.    -0.002
  0.     0.   ]"
626,0.7624049619847939,627,3,"ProcessScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-639.0,1.0,"[-0.001 -0.001  0.     0.     0.     0.     0.     0.    -0.001 -0.001
  0.     0.     0.     0.    -0.001  0.     0.     0.     0.     0.
  0.     0.     0.    -0.001  0.     0.     0.     0.     0.     0.
 -0.001  0.    -0.001  0.     0.     0.     0.    -0.001  0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.     0.     0.
 -0.001  0.     0.    -0.001  0.     0.     0.     0.     0.     0.
  0.    -0.001  0.    -0.001 -0.001  0.     0.     0.    -0.001  0.
  0.     0.   ]"
627,0.7620248099239696,628,34,"PrivilegeEscalation: target=(3, 1), cost=1.00, prob=1.00, req_access=USER, os=linux, process=tomcat, access=2",-0.9989999999525025,0.0,0.99,-640.0,1.0,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.    -0.001
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.    -0.002
  0.     0.   ]"
628,0.7616446578631453,629,21,"ProcessScan: target=(3, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-641.0,1.0,"[-0.001 -0.001  0.     0.     0.     0.     0.     0.    -0.001 -0.001
  0.     0.     0.     0.    -0.001  0.     0.     0.     0.     0.
  0.     0.     0.    -0.001  0.     0.     0.     0.     0.     0.
 -0.001  0.    -0.001  0.     0.     0.     0.    -0.001  0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.     0.     0.
 -0.001  0.     0.    -0.001  0.     0.     0.     0.     0.     0.
  0.    -0.001  0.    -0.001 -0.001  0.     0.     0.    -0.001  0.
  0.     0.   ]"
629,0.761264505802321,630,5,"Exploit: target=(1, 0), cost=1.00, prob=0.60, req_access=USER, os=windows, service=ftp, access=1",-1.0,0.0,0.99,-642.0,1.0,"[-0.001 -0.001  0.     0.     0.     0.     0.     0.    -0.001 -0.001
  0.     0.     0.     0.    -0.001  0.     0.     0.     0.     0.
  0.     0.     0.    -0.001  0.     0.     0.     0.     0.     0.
 -0.001  0.    -0.001  0.     0.     0.     0.    -0.001  0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.     0.     0.
 -0.001  0.     0.    -0.001  0.     0.     0.     0.     0.     0.
  0.    -0.001  0.    -0.001 -0.001  0.     0.     0.    -0.001  0.
  0.     0.   ]"
630,0.7608843537414967,631,34,"PrivilegeEscalation: target=(3, 1), cost=1.00, prob=1.00, req_access=USER, os=linux, process=tomcat, access=2",-1.0,0.0,0.99,-643.0,1.0,"[-0.001 -0.001  0.     0.     0.     0.     0.     0.    -0.001 -0.001
  0.     0.     0.     0.    -0.001  0.     0.     0.     0.     0.
  0.     0.     0.    -0.001  0.     0.     0.     0.     0.     0.
 -0.001  0.    -0.001  0.     0.     0.     0.    -0.001  0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.     0.     0.
 -0.001  0.     0.    -0.001  0.     0.     0.     0.     0.     0.
  0.    -0.001  0.    -0.001 -0.001  0.     0.     0.    -0.001  0.
  0.     0.   ]"
631,0.7605042016806722,632,41,"Exploit: target=(3, 2), cost=1.00, prob=0.60, req_access=USER, os=windows, service=ftp, access=1",-1.0,0.0,0.99,-644.0,1.0,"[-0.001 -0.001  0.     0.     0.     0.     0.     0.    -0.001 -0.001
  0.     0.     0.     0.    -0.001  0.     0.     0.     0.     0.
  0.     0.     0.    -0.001  0.     0.     0.     0.     0.     0.
 -0.001  0.    -0.001  0.     0.     0.     0.    -0.001  0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.     0.     0.
 -0.001  0.     0.    -0.001  0.     0.     0.     0.     0.     0.
  0.    -0.001  0.    -0.001 -0.001  0.     0.     0.    -0.001  0.
  0.     0.   ]"
632,0.7601240496198479,633,7,"PrivilegeEscalation: target=(1, 0), cost=1.00, prob=1.00, req_access=USER, os=linux, process=tomcat, access=2",-0.9989999999525025,0.0,0.99,-645.0,1.0,"[-0.001 -0.001  0.     0.     0.     0.     0.     0.    -0.001 -0.001
  0.     0.     0.     0.    -0.001  0.     0.     0.     0.     0.
  0.     0.     0.    -0.001  0.     0.     0.     0.     0.     0.
 -0.001  0.    -0.001  0.     0.     0.     0.    -0.001  0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.     0.     0.
 -0.001  0.     0.    -0.001  0.     0.     0.     0.     0.     0.
  0.    -0.001  0.    -0.001 -0.001  0.     0.     0.    -0.001  0.
  0.     0.   ]"
633,0.7597438975590236,634,6,"Exploit: target=(1, 0), cost=2.00, prob=0.90, req_access=USER, os=None, service=http, access=1",-2.0,0.0,0.99,-646.0,1.0,"[ 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.    -0.001  0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.   ]"
