,epsilon,index,action_num_val,action_verbose,td_error,s_value,gamma,reward,probability,q_func_value
603,0.7707683073229292,604,4,"Exploit: target=(1, 0), cost=3.00, prob=0.90, req_access=USER, os=linux, service=ssh, access=1",-3.0,0.0,0.99,-622.0,0.6,"[-0.001      -0.001      -0.001      -0.001      -0.005997   -0.001
 -0.002      -0.001      -0.001       0.          0.          0.
  0.         -0.00290199 -0.001999    0.         -0.001      -0.003994
  0.          0.          0.         -0.001       0.         -0.001999
 -0.002       0.          0.         -0.001       0.          0.
 -0.001999    0.         -0.001       0.          0.         -0.001
  0.          0.          0.          0.          0.          0.
  0.         -0.001       0.          0.          0.          0.
 -0.001      -0.003      -0.001      -0.005994    0.         -0.001
  0.          0.          0.         -0.001       0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         -0.001       0.        ]"
604,0.7703881552621048,605,6,"Exploit: target=(1, 0), cost=2.00, prob=0.90, req_access=USER, os=None, service=http, access=1",-2.0,0.0,0.99,-623.0,0.6,"[-0.001    -0.001    -0.001    -0.001    -0.005997 -0.001    -0.002
 -0.001    -0.001    -0.001    -0.001    -0.001    -0.001    -0.003
  0.        0.        0.        0.        0.        0.        0.
  0.       -0.003     0.        0.        0.       -0.001999  0.
 -0.001    -0.001    -0.001999  0.        0.        0.        0.
  0.       -0.001     0.       -0.001    -0.001     0.       -0.001
 -0.002    -0.002997 -0.001     0.        0.       -0.001     0.
  0.        0.        0.        0.       -0.001    -0.001    -0.001
  0.        0.        0.        0.       -0.002     0.       -0.001999
  0.        0.        0.        0.       -0.003     0.       -0.003998
 -0.001    -0.001999]"
605,0.7700080032012805,606,0,"ServiceScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-624.0,0.6,"[-0.001      -0.001      -0.001      -0.001      -0.005997   -0.001
 -0.002      -0.001      -0.001       0.          0.          0.
  0.         -0.00290199 -0.001999    0.         -0.001      -0.003994
  0.          0.          0.         -0.001       0.         -0.001999
 -0.002       0.          0.         -0.001       0.          0.
 -0.001999    0.         -0.001       0.          0.         -0.001
  0.          0.          0.          0.          0.          0.
  0.         -0.001       0.          0.          0.          0.
 -0.001      -0.003      -0.001      -0.005994    0.         -0.001
  0.          0.          0.         -0.001       0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         -0.001       0.        ]"
606,0.7696278511404562,607,14,"Exploit: target=(2, 0), cost=1.00, prob=0.60, req_access=USER, os=windows, service=ftp, access=1",-1.0,0.0,0.99,-625.0,0.6,"[-0.001    -0.001    -0.001    -0.001    -0.005997 -0.001    -0.002
 -0.001    -0.001    -0.001    -0.001    -0.001    -0.001    -0.003
  0.        0.        0.        0.        0.        0.        0.
  0.       -0.003     0.        0.        0.       -0.001999  0.
 -0.001    -0.001    -0.001999  0.        0.        0.        0.
  0.       -0.001     0.       -0.001    -0.001     0.       -0.001
 -0.002    -0.002997 -0.001     0.        0.       -0.001     0.
  0.        0.        0.        0.       -0.001    -0.001    -0.001
  0.        0.        0.        0.       -0.002     0.       -0.001999
  0.        0.        0.        0.       -0.003     0.       -0.003998
 -0.001    -0.001999]"
607,0.7692476990796319,608,60,"Exploit: target=(3, 4), cost=2.00, prob=0.90, req_access=USER, os=None, service=http, access=1",-2.0,0.0,0.99,-626.0,0.6,"[-0.001      -0.001      -0.001      -0.001      -0.005997   -0.001
 -0.002      -0.001      -0.001       0.          0.          0.
  0.         -0.00290199 -0.001999    0.         -0.001      -0.003994
  0.          0.          0.         -0.001       0.         -0.001999
 -0.002       0.          0.         -0.001       0.          0.
 -0.001999    0.         -0.001       0.          0.         -0.001
  0.          0.          0.          0.          0.          0.
  0.         -0.001       0.          0.          0.          0.
 -0.001      -0.003      -0.001      -0.005994    0.         -0.001
  0.          0.          0.         -0.001       0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         -0.001       0.        ]"
608,0.7688675470188076,609,22,"Exploit: target=(3, 0), cost=3.00, prob=0.90, req_access=USER, os=linux, service=ssh, access=1",-3.0,0.0,0.99,-627.0,0.6,"[-0.001    -0.001    -0.001    -0.001    -0.005997 -0.001    -0.002
 -0.001    -0.001    -0.001    -0.001    -0.001    -0.001    -0.003
  0.        0.        0.        0.        0.        0.        0.
  0.       -0.003     0.        0.        0.       -0.001999  0.
 -0.001    -0.001    -0.001999  0.        0.        0.        0.
  0.       -0.001     0.       -0.001    -0.001     0.       -0.001
 -0.002    -0.002997 -0.001     0.        0.       -0.001     0.
  0.        0.        0.        0.       -0.001    -0.001    -0.001
  0.        0.        0.        0.       -0.002     0.       -0.001999
  0.        0.        0.        0.       -0.003     0.       -0.003998
 -0.001    -0.001999]"
609,0.7684873949579832,610,8,"PrivilegeEscalation: target=(1, 0), cost=1.00, prob=1.00, req_access=USER, os=windows, process=daclsvc, access=2",-1.0,0.0,0.99,-628.0,0.6,"[-0.001      -0.001      -0.001      -0.001      -0.005997   -0.001
 -0.002      -0.001      -0.001       0.          0.          0.
  0.         -0.00290199 -0.001999    0.         -0.001      -0.003994
  0.          0.          0.         -0.001       0.         -0.001999
 -0.002       0.          0.         -0.001       0.          0.
 -0.001999    0.         -0.001       0.          0.         -0.001
  0.          0.          0.          0.          0.          0.
  0.         -0.001       0.          0.          0.          0.
 -0.001      -0.003      -0.001      -0.005994    0.         -0.001
  0.          0.          0.         -0.001       0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         -0.001       0.        ]"
610,0.7681072428971589,611,1,"OSScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-629.0,0.6,"[-0.001 -0.001 -0.001 -0.001 -0.003  0.     0.     0.     0.     0.
  0.    -0.001 -0.001  0.     0.     0.     0.     0.    -0.001  0.
  0.     0.     0.     0.     0.     0.    -0.001  0.    -0.001  0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.    -0.001  0.     0.
 -0.001  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.    -0.001  0.
  0.    -0.001]"
611,0.7677270908363345,612,1,"OSScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-630.0,0.6,"[-0.001      -0.001      -0.001      -0.001      -0.005997   -0.001
 -0.002      -0.001      -0.001       0.          0.          0.
  0.         -0.00290199 -0.001999    0.         -0.001      -0.003994
  0.          0.          0.         -0.001       0.         -0.001999
 -0.002       0.          0.         -0.001       0.          0.
 -0.001999    0.         -0.001       0.          0.         -0.001
  0.          0.          0.          0.          0.          0.
  0.         -0.001       0.          0.          0.          0.
 -0.001      -0.003      -0.001      -0.005994    0.         -0.001
  0.          0.          0.         -0.001       0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         -0.001       0.        ]"
612,0.7673469387755102,613,2,"SubnetScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-631.0,0.6,"[-0.001 -0.001 -0.001 -0.001 -0.003  0.     0.     0.     0.     0.
  0.    -0.001 -0.001  0.     0.     0.     0.     0.    -0.001  0.
  0.     0.     0.     0.     0.     0.    -0.001  0.    -0.001  0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.    -0.001  0.     0.
 -0.001  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.    -0.001  0.
  0.    -0.001]"
613,0.7669667867146859,614,3,"ProcessScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-632.0,0.6,"[-0.001      -0.001      -0.001      -0.001      -0.005997   -0.001
 -0.002      -0.001      -0.001       0.          0.          0.
  0.         -0.00290199 -0.001999    0.         -0.001      -0.003994
  0.          0.          0.         -0.001       0.         -0.001999
 -0.002       0.          0.         -0.001       0.          0.
 -0.001999    0.         -0.001       0.          0.         -0.001
  0.          0.          0.          0.          0.          0.
  0.         -0.001       0.          0.          0.          0.
 -0.001      -0.003      -0.001      -0.005994    0.         -0.001
  0.          0.          0.         -0.001       0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         -0.001       0.        ]"
614,0.7665866346538616,615,58,"Exploit: target=(3, 4), cost=3.00, prob=0.90, req_access=USER, os=linux, service=ssh, access=1",-2.996999999973923,0.0,0.99,-633.0,0.6,"[-0.001 -0.001 -0.001 -0.001 -0.003  0.     0.     0.     0.     0.
  0.    -0.001 -0.001  0.     0.     0.     0.     0.    -0.001  0.
  0.     0.     0.     0.     0.     0.    -0.001  0.    -0.001  0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.    -0.001  0.     0.
 -0.001  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.    -0.001  0.
  0.    -0.001]"
615,0.7662064825930373,616,2,"SubnetScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-634.0,0.6,"[-0.001      -0.001      -0.001      -0.001      -0.005997   -0.001
 -0.002      -0.001      -0.001       0.          0.          0.
  0.         -0.00290199 -0.001999    0.         -0.001      -0.003994
  0.          0.          0.         -0.001       0.         -0.001999
 -0.002       0.          0.         -0.001       0.          0.
 -0.001999    0.         -0.001       0.          0.         -0.001
  0.          0.          0.          0.          0.          0.
  0.         -0.001       0.          0.          0.          0.
 -0.001      -0.003      -0.001      -0.005994    0.         -0.001
  0.          0.          0.         -0.001       0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         -0.001       0.        ]"
616,0.7658263305322129,617,5,"Exploit: target=(1, 0), cost=1.00, prob=0.60, req_access=USER, os=windows, service=ftp, access=1",-1.0,0.0,0.99,-635.0,0.6,"[-0.001 -0.001 -0.001 -0.001 -0.003  0.     0.     0.     0.     0.
  0.    -0.001 -0.001  0.     0.     0.     0.     0.    -0.001  0.
  0.     0.     0.     0.     0.     0.    -0.001  0.    -0.001  0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.    -0.001  0.     0.
 -0.001  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.    -0.001  0.
  0.    -0.001]"
617,0.7654461784713886,618,71,"PrivilegeEscalation: target=(4, 0), cost=1.00, prob=1.00, req_access=USER, os=windows, process=daclsvc, access=2",-1.0,0.0,0.99,-636.0,0.6,"[-0.001      -0.001      -0.001      -0.001      -0.005997   -0.001
 -0.002      -0.001      -0.001       0.          0.          0.
  0.         -0.00290199 -0.001999    0.         -0.001      -0.003994
  0.          0.          0.         -0.001       0.         -0.001999
 -0.002       0.          0.         -0.001       0.          0.
 -0.001999    0.         -0.001       0.          0.         -0.001
  0.          0.          0.          0.          0.          0.
  0.         -0.001       0.          0.          0.          0.
 -0.001      -0.003      -0.001      -0.005994    0.         -0.001
  0.          0.          0.         -0.001       0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         -0.001       0.        ]"
618,0.7650660264105642,619,67,"Exploit: target=(4, 0), cost=3.00, prob=0.90, req_access=USER, os=linux, service=ssh, access=1",-3.0,0.0,0.99,-637.0,0.6,"[-0.001 -0.001 -0.001 -0.001 -0.003  0.     0.     0.     0.     0.
  0.    -0.001 -0.001  0.     0.     0.     0.     0.    -0.001  0.
  0.     0.     0.     0.     0.     0.    -0.001  0.    -0.001  0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.    -0.001  0.     0.
 -0.001  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.    -0.001  0.
  0.    -0.001]"
619,0.7646858743497399,620,64,"OSScan: target=(4, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-638.0,0.6,"[-0.001    -0.001    -0.001    -0.001    -0.005997 -0.001    -0.002
 -0.001    -0.001    -0.001    -0.001    -0.001    -0.001    -0.003
  0.        0.        0.        0.        0.        0.        0.
  0.       -0.003     0.        0.        0.       -0.001999  0.
 -0.001    -0.001    -0.001999  0.        0.        0.        0.
  0.       -0.001     0.       -0.001    -0.001     0.       -0.001
 -0.002    -0.002997 -0.001     0.        0.       -0.001     0.
  0.        0.        0.        0.       -0.001    -0.001    -0.001
  0.        0.        0.        0.       -0.002     0.       -0.001999
  0.        0.        0.        0.       -0.003     0.       -0.003998
 -0.001    -0.001999]"
620,0.7643057222889156,621,57,"ProcessScan: target=(3, 4), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-639.0,0.6,"[-0.001 -0.001 -0.001 -0.001 -0.003  0.     0.     0.     0.     0.
  0.    -0.001 -0.001  0.     0.     0.     0.     0.    -0.001  0.
  0.     0.     0.     0.     0.     0.    -0.001  0.    -0.001  0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.    -0.001  0.     0.
 -0.001  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.    -0.001  0.
  0.    -0.001]"
621,0.7639255702280913,622,0,"ServiceScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-640.0,0.6,"[-0.001    -0.001    -0.001    -0.001    -0.005997 -0.001    -0.002
 -0.001    -0.001    -0.001    -0.001    -0.001    -0.001    -0.003
  0.        0.        0.        0.        0.        0.        0.
  0.       -0.003     0.        0.        0.       -0.001999  0.
 -0.001    -0.001    -0.001999  0.        0.        0.        0.
  0.       -0.001     0.       -0.001    -0.001     0.       -0.001
 -0.002    -0.002997 -0.001     0.        0.       -0.001     0.
  0.        0.        0.        0.       -0.001    -0.001    -0.001
  0.        0.        0.        0.       -0.002     0.       -0.001999
  0.        0.        0.        0.       -0.003     0.       -0.003998
 -0.001    -0.001999]"
622,0.763545418167267,623,1,"OSScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-641.0,0.6,"[-0.001 -0.001 -0.001 -0.001 -0.003  0.     0.     0.     0.     0.
  0.    -0.001 -0.001  0.     0.     0.     0.     0.    -0.001  0.
  0.     0.     0.     0.     0.     0.    -0.001  0.    -0.001  0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.    -0.001  0.     0.
 -0.001  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.    -0.001  0.
  0.    -0.001]"
623,0.7631652661064425,624,51,"Exploit: target=(3, 3), cost=2.00, prob=0.90, req_access=USER, os=None, service=http, access=1",-2.0,0.0,0.99,-642.0,0.6,"[-0.001    -0.001    -0.001    -0.001    -0.005997 -0.001    -0.002
 -0.001    -0.001    -0.001    -0.001    -0.001    -0.001    -0.003
  0.        0.        0.        0.        0.        0.        0.
  0.       -0.003     0.        0.        0.       -0.001999  0.
 -0.001    -0.001    -0.001999  0.        0.        0.        0.
  0.       -0.001     0.       -0.001    -0.001     0.       -0.001
 -0.002    -0.002997 -0.001     0.        0.       -0.001     0.
  0.        0.        0.        0.       -0.001    -0.001    -0.001
  0.        0.        0.        0.       -0.002     0.       -0.001999
  0.        0.        0.        0.       -0.003     0.       -0.003998
 -0.001    -0.001999]"
624,0.7627851140456183,625,0,"ServiceScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-643.0,0.6,"[-0.001 -0.001 -0.001 -0.001 -0.003  0.     0.     0.     0.     0.
  0.    -0.001 -0.001  0.     0.     0.     0.     0.    -0.001  0.
  0.     0.     0.     0.     0.     0.    -0.001  0.    -0.001  0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.    -0.001  0.     0.
 -0.001  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.    -0.001  0.
  0.    -0.001]"
625,0.7624049619847939,626,2,"SubnetScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-644.0,0.6,"[-0.001      -0.001      -0.001      -0.001      -0.005997   -0.001
 -0.002      -0.001      -0.001       0.          0.          0.
  0.         -0.00290199 -0.001999    0.         -0.001      -0.003994
  0.          0.          0.         -0.001       0.         -0.001999
 -0.002       0.          0.         -0.001       0.          0.
 -0.001999    0.         -0.001       0.          0.         -0.001
  0.          0.          0.          0.          0.          0.
  0.         -0.001       0.          0.          0.          0.
 -0.001      -0.003      -0.001      -0.005994    0.         -0.001
  0.          0.          0.         -0.001       0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         -0.001       0.        ]"
626,0.7620248099239696,627,36,"ServiceScan: target=(3, 2), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-645.0,0.6,"[-0.001 -0.001 -0.001 -0.001 -0.003  0.     0.     0.     0.     0.
  0.    -0.001 -0.001  0.     0.     0.     0.     0.    -0.001  0.
  0.     0.     0.     0.     0.     0.    -0.001  0.    -0.001  0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.    -0.001  0.     0.
 -0.001  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.    -0.001  0.     0.     0.    -0.001  0.
  0.    -0.001]"
627,0.7616446578631453,628,22,"Exploit: target=(3, 0), cost=3.00, prob=0.90, req_access=USER, os=linux, service=ssh, access=1",-3.0,0.0,0.99,-646.0,0.6,"[-0.001      -0.001      -0.001      -0.001      -0.005997   -0.001
 -0.002      -0.001      -0.001       0.          0.          0.
  0.         -0.00290199 -0.001999    0.         -0.001      -0.003994
  0.          0.          0.         -0.001       0.         -0.001999
 -0.002       0.          0.         -0.001       0.          0.
 -0.001999    0.         -0.001       0.          0.         -0.001
  0.          0.          0.          0.          0.          0.
  0.         -0.001       0.          0.          0.          0.
 -0.001      -0.003      -0.001      -0.005994    0.         -0.001
  0.          0.          0.         -0.001       0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         -0.001       0.        ]"
628,0.761264505802321,629,6,"Exploit: target=(1, 0), cost=2.00, prob=0.90, req_access=USER, os=None, service=http, access=1",-2.0,0.0,0.99,-647.0,0.6,"[-0.001      -0.001      -0.001      -0.001      -0.005997   -0.001
 -0.002      -0.001      -0.001       0.          0.          0.
  0.         -0.00290199 -0.001999    0.         -0.001      -0.003994
  0.          0.          0.         -0.001       0.         -0.001999
 -0.002       0.          0.         -0.001       0.          0.
 -0.001999    0.         -0.001       0.          0.         -0.001
  0.          0.          0.          0.          0.          0.
  0.         -0.001       0.          0.          0.          0.
 -0.001      -0.003      -0.001      -0.005994    0.         -0.001
  0.          0.          0.         -0.001       0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         -0.001       0.        ]"
629,0.7608843537414967,630,41,"Exploit: target=(3, 2), cost=1.00, prob=0.60, req_access=USER, os=windows, service=ftp, access=1",-1.0,0.0,0.99,-648.0,0.6,"[-0.001      -0.001      -0.001      -0.001      -0.005997   -0.001
 -0.002      -0.001      -0.001       0.          0.          0.
  0.         -0.00290199 -0.001999    0.         -0.001      -0.003994
  0.          0.          0.         -0.001       0.         -0.001999
 -0.002       0.          0.         -0.001       0.          0.
 -0.001999    0.         -0.001       0.          0.         -0.001
  0.          0.          0.          0.          0.          0.
  0.         -0.001       0.          0.          0.          0.
 -0.001      -0.003      -0.001      -0.005994    0.         -0.001
  0.          0.          0.         -0.001       0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         -0.001       0.        ]"
630,0.7605042016806722,631,28,"OSScan: target=(3, 1), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-649.0,0.6,"[-0.001      -0.001      -0.001      -0.001      -0.005997   -0.001
 -0.002      -0.001      -0.001       0.          0.          0.
  0.         -0.00290199 -0.001999    0.         -0.001      -0.003994
  0.          0.          0.         -0.001       0.         -0.001999
 -0.002       0.          0.         -0.001       0.          0.
 -0.001999    0.         -0.001       0.          0.         -0.001
  0.          0.          0.          0.          0.          0.
  0.         -0.001       0.          0.          0.          0.
 -0.001      -0.003      -0.001      -0.005994    0.         -0.001
  0.          0.          0.         -0.001       0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         -0.001       0.        ]"
631,0.7601240496198479,632,61,"PrivilegeEscalation: target=(3, 4), cost=1.00, prob=1.00, req_access=USER, os=linux, process=tomcat, access=2",-1.0,0.0,0.99,-650.0,0.6,"[-0.001 -0.001 -0.001 -0.001 -0.003 -0.001 -0.002 -0.001 -0.001  0.
  0.     0.    -0.001  0.     0.    -0.002 -0.001  0.     0.     0.
  0.    -0.001 -0.003  0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.    -0.001
  0.     0.     0.     0.     0.     0.     0.     0.    -0.001 -0.003
 -0.001  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.    -0.001  0.    -0.001  0.     0.     0.
  0.     0.   ]"
632,0.7597438975590236,633,32,"Exploit: target=(3, 1), cost=1.00, prob=0.60, req_access=USER, os=windows, service=ftp, access=1",-1.0,0.0,0.99,-651.0,0.6,"[-0.001      -0.001      -0.001      -0.001      -0.005997   -0.001
 -0.002      -0.001      -0.001       0.          0.          0.
  0.         -0.00290199 -0.001999    0.         -0.001      -0.003994
  0.          0.          0.         -0.001       0.         -0.001999
 -0.002       0.          0.         -0.001       0.          0.
 -0.001999    0.         -0.001       0.          0.         -0.001
  0.          0.          0.          0.          0.          0.
  0.         -0.001       0.          0.          0.          0.
 -0.001      -0.003      -0.001      -0.005994    0.         -0.001
  0.          0.          0.         -0.001       0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         -0.001       0.        ]"
633,0.7593637454981993,634,0,"ServiceScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-652.0,0.6,"[-0.001 -0.001 -0.001 -0.001 -0.003 -0.001 -0.002 -0.001 -0.001  0.
  0.     0.    -0.001  0.     0.    -0.002 -0.001  0.     0.     0.
  0.    -0.001 -0.003  0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.    -0.001
  0.     0.     0.     0.     0.     0.     0.     0.    -0.001 -0.003
 -0.001  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.    -0.001  0.    -0.001  0.     0.     0.
  0.     0.   ]"
634,0.758983593437375,635,52,"PrivilegeEscalation: target=(3, 3), cost=1.00, prob=1.00, req_access=USER, os=linux, process=tomcat, access=2",-1.0,0.0,0.99,-653.0,0.6,"[-0.001 -0.001 -0.001 -0.001 -0.003 -0.001 -0.002 -0.001 -0.001  0.
  0.     0.    -0.001  0.     0.    -0.002 -0.001  0.     0.     0.
  0.    -0.001 -0.003  0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.    -0.001
  0.     0.     0.     0.     0.     0.     0.     0.    -0.001 -0.003
 -0.001  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.    -0.001  0.    -0.001  0.     0.     0.
  0.     0.   ]"
635,0.7586034413765507,636,30,"ProcessScan: target=(3, 1), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-654.0,0.6,"[-0.001 -0.001 -0.001 -0.001 -0.003 -0.001 -0.002 -0.001 -0.001  0.
  0.     0.    -0.001  0.     0.    -0.002 -0.001  0.     0.     0.
  0.    -0.001 -0.003  0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.    -0.001
  0.     0.     0.     0.     0.     0.     0.     0.    -0.001 -0.003
 -0.001  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.    -0.001  0.    -0.001  0.     0.     0.
  0.     0.   ]"
636,0.7582232893157264,637,65,"SubnetScan: target=(4, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-655.0,0.6,"[-0.001 -0.001 -0.001 -0.001 -0.003 -0.001 -0.002 -0.001 -0.001  0.
  0.     0.    -0.001  0.     0.    -0.002 -0.001  0.     0.     0.
  0.    -0.001 -0.003  0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.    -0.001
  0.     0.     0.     0.     0.     0.     0.     0.    -0.001 -0.003
 -0.001  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.    -0.001  0.    -0.001  0.     0.     0.
  0.     0.   ]"
637,0.7578431372549019,638,63,"ServiceScan: target=(4, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-656.0,0.6,"[-0.001    -0.001    -0.001    -0.001    -0.005997 -0.001    -0.002
 -0.001    -0.001    -0.001    -0.001    -0.001    -0.001    -0.003
  0.        0.        0.        0.        0.        0.        0.
  0.       -0.003     0.        0.        0.       -0.001999  0.
 -0.001    -0.001    -0.001999  0.        0.        0.        0.
  0.       -0.001     0.       -0.001    -0.001     0.       -0.001
 -0.002    -0.002997 -0.001     0.        0.       -0.001     0.
  0.        0.        0.        0.       -0.001    -0.001    -0.001
  0.        0.        0.        0.       -0.002     0.       -0.001999
  0.        0.        0.        0.       -0.003     0.       -0.003998
 -0.001    -0.001999]"
638,0.7574629851940776,639,5,"Exploit: target=(1, 0), cost=1.00, prob=0.60, req_access=USER, os=windows, service=ftp, access=1",-1.0,0.0,0.99,-657.0,0.6,"[-0.001 -0.001 -0.001 -0.001 -0.003 -0.001 -0.002 -0.001 -0.001  0.
  0.     0.    -0.001  0.     0.    -0.002 -0.001  0.     0.     0.
  0.    -0.001 -0.003  0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.    -0.001
  0.     0.     0.     0.     0.     0.     0.     0.    -0.001 -0.003
 -0.001  0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.    -0.001  0.    -0.001  0.     0.     0.
  0.     0.   ]"
639,0.7570828331332533,640,67,"Exploit: target=(4, 0), cost=3.00, prob=0.90, req_access=USER, os=linux, service=ssh, access=1",-3.0,0.0,0.99,-658.0,0.6,"[-0.001    -0.001    -0.001    -0.001    -0.005997 -0.001    -0.002
 -0.001    -0.001    -0.001    -0.001    -0.001    -0.001    -0.003
  0.        0.        0.        0.        0.        0.        0.
  0.       -0.003     0.        0.        0.       -0.001999  0.
 -0.001    -0.001    -0.001999  0.        0.        0.        0.
  0.       -0.001     0.       -0.001    -0.001     0.       -0.001
 -0.002    -0.002997 -0.001     0.        0.       -0.001     0.
  0.        0.        0.        0.       -0.001    -0.001    -0.001
  0.        0.        0.        0.       -0.002     0.       -0.001999
  0.        0.        0.        0.       -0.003     0.       -0.003998
 -0.001    -0.001999]"
640,0.756702681072429,641,50,"Exploit: target=(3, 3), cost=1.00, prob=0.60, req_access=USER, os=windows, service=ftp, access=1",-1.0,0.0,0.99,-659.0,0.6,"[-0.001    -0.001    -0.001    -0.001    -0.005997 -0.001    -0.002
 -0.001    -0.001    -0.001    -0.001    -0.001    -0.001    -0.003
  0.        0.        0.        0.        0.        0.        0.
  0.       -0.003     0.        0.        0.       -0.001999  0.
 -0.001    -0.001    -0.001999  0.        0.        0.        0.
  0.       -0.001     0.       -0.001    -0.001     0.       -0.001
 -0.002    -0.002997 -0.001     0.        0.       -0.001     0.
  0.        0.        0.        0.       -0.001    -0.001    -0.001
  0.        0.        0.        0.       -0.002     0.       -0.001999
  0.        0.        0.        0.       -0.003     0.       -0.003998
 -0.001    -0.001999]"
